event_date,event_name,fighter1,fighter2,winner,round_,time,win_method_finish,win_method_type
December 07 1996,UFC - Ultimate Ultimate '96,Paul Varelans,Kimo Leopoldo,Kimo Leopoldo,1,9.08,31,2
December 07 1996,UFC - Ultimate Ultimate '96,Cal Worsham,David Abbott,David Abbott,1,2.51,31,2
December 07 1996,UFC - Ultimate Ultimate '96,Gary Goodridge,Don Frye,Don Frye,1,11.19,26,7
February 07 1997,UFC 12: Judgement Day,Dan Severn,Mark Coleman,Mark Coleman,1,2.57,23,7
February 07 1997,UFC 12: Judgement Day,Scott Ferrozzo,Vitor Belfort,Vitor Belfort,1,0.43,31,2
February 07 1997,UFC 12: Judgement Day,Nick Sanzo,Jerry Bohlander,Jerry Bohlander,1,0.39,28,7
February 07 1997,UFC 12: Judgement Day,Tra Telligman,Vitor Belfort,Vitor Belfort,1,1.17,6,2
February 07 1997,UFC 12: Judgement Day,Jim Mullen,Scott Ferrozzo,Scott Ferrozzo,1,8.02,21,2
February 07 1997,UFC 12: Judgement Day,Wallid Ismail,Yoshiki Takahashi,Yoshiki Takahashi,2,3.0,22,8
February 07 1997,UFC 12: Judgement Day,Rainy Martinez,Jerry Bohlander,Jerry Bohlander,1,1.24,32,7
May 30 1997,UFC 13: The Ultimate Force,David Abbott,Vitor Belfort,Vitor Belfort,1,0.52,31,2
May 30 1997,UFC 13: The Ultimate Force,Steven Graham,Randy Couture,Randy Couture,1,3.13,31,2
May 30 1997,UFC 13: The Ultimate Force,Tito Ortiz,Guy Mezger,Guy Mezger,1,2.0,10,7
May 30 1997,UFC 13: The Ultimate Force,Tony Halme,Randy Couture,Randy Couture,1,0.56,32,7
May 30 1997,UFC 13: The Ultimate Force,Dmitri Stepanov,Steven Graham,Steven Graham,1,1.3,15,7
May 30 1997,UFC 13: The Ultimate Force,Royce Alger,Enson Inoue,Enson Inoue,1,1.36,3,7
May 30 1997,UFC 13: The Ultimate Force,Christophe Leninger,Guy Mezger,Guy Mezger,2,3.0,22,8
May 30 1997,UFC 13: The Ultimate Force,Saeed Hosseini,Jack Nilson,Jack Nilson,1,1.23,6,2
May 30 1997,UFC 13: The Ultimate Force,Wes Albritton,Tito Ortiz,Tito Ortiz,1,0.31,31,2
July 27 1997,UFC 14: Showdown,Mark Coleman,Maurice Smith,Maurice Smith,3,3.0,22,8
July 27 1997,UFC 14: Showdown,Dan Bobish,Mark Kerr,Mark Kerr,1,1.38,26,7
July 27 1997,UFC 14: Showdown,Tony Fryklund,Kevin Jackson,Kevin Jackson,1,0.44,32,7
July 27 1997,UFC 14: Showdown,Brian Johnston,Dan Bobish,Dan Bobish,1,2.1,8,7
July 27 1997,UFC 14: Showdown,Moti Horenstein,Mark Kerr,Mark Kerr,1,2.22,31,2
July 27 1997,UFC 14: Showdown,Todd Butler,Kevin Jackson,Kevin Jackson,1,1.27,31,2
July 27 1997,UFC 14: Showdown,Yuri Vaulin,Joe Moreira,Joe Moreira,2,3.0,22,8
July 27 1997,UFC 14: Showdown,Sam Fulton,Alex Hunter,Alex Hunter,1,2.3,26,7
July 27 1997,UFC 14: Showdown,Donnie Chappell,Tony Fryklund,Tony Fryklund,1,1.31,27,7
October 17 1997,UFC 15: Collision Course,David Abbott,Maurice Smith,Maurice Smith,1,8.08,26,7
October 17 1997,UFC 15: Collision Course,Dwayne Cason,Mark Kerr,Mark Kerr,1,0.53,32,7
October 17 1997,UFC 15: Collision Course,Vitor Belfort,Randy Couture,Randy Couture,1,8.16,31,2
October 17 1997,UFC 15: Collision Course,Carlos Barreto,Dave Beneteau,Dave Beneteau,2,3.0,22,8
October 17 1997,UFC 15: Collision Course,Greg Stott,Mark Kerr,Mark Kerr,1,0.17,19,2
October 17 1997,UFC 15: Collision Course,Houston Dorr,Dwayne Cason,Dwayne Cason,1,3.43,31,2
October 17 1997,UFC 15: Collision Course,Harry Moskowitz,Alex Hunter,Alex Hunter,1,12.0,22,6
December 21 1997,UFC - Ultimate Japan,Maurice Smith,Randy Couture,Randy Couture,3,3.0,22,3
December 21 1997,UFC - Ultimate Japan,Marcus Silveira,Kazushi Sakuraba,Kazushi Sakuraba,1,3.44,3,7
December 21 1997,UFC - Ultimate Japan,Joe Charles,Vitor Belfort,Vitor Belfort,1,4.03,3,7
December 21 1997,UFC - Ultimate Japan,Kevin Jackson,Frank Shamrock,Frank Shamrock,1,0.16,3,7
December 21 1997,UFC - Ultimate Japan,Marcus Silveira,Kazushi Sakuraba,Kazushi Sakuraba,1,1.51,22,5
December 21 1997,UFC - Ultimate Japan,Yoji Anjo,David Abbott,David Abbott,2,3.0,22,8
December 21 1997,UFC - Ultimate Japan,Brad Kohler,Tra Telligman,Tra Telligman,1,10.05,3,7
March 13 1998,UFC 16: Battle in the Bayou,Igor Zinoviev,Frank Shamrock,Frank Shamrock,1,0.22,33,2
March 13 1998,UFC 16: Battle in the Bayou,Kimo Leopoldo,Tsuyoshi Kohsaka,Tsuyoshi Kohsaka,2,3.0,22,8
March 13 1998,UFC 16: Battle in the Bayou,Chris Brennan,Pat Miletich,Pat Miletich,1,9.02,27,7
March 13 1998,UFC 16: Battle in the Bayou,Kevin Jackson,Jerry Bohlander,Jerry Bohlander,1,10.23,3,7
March 13 1998,UFC 16: Battle in the Bayou,Townsend Saunders,Pat Miletich,Pat Miletich,2,3.0,22,6
March 13 1998,UFC 16: Battle in the Bayou,Eugenio Tadeu,Mikey Burnett,Mikey Burnett,1,9.45,31,2
May 15 1998,UFC 17: Redemption,Jeremy Horn,Frank Shamrock,Frank Shamrock,2,1.28,20,7
May 15 1998,UFC 17: Redemption,Mark Coleman,Pete Williams,Pete Williams,2,0.38,16,2
May 15 1998,UFC 17: Redemption,Carlos Newton,Dan Henderson,Dan Henderson,2,3.0,22,6
May 15 1998,UFC 17: Redemption,Hugo Duarte,David Abbott,David Abbott,1,0.43,31,2
May 15 1998,UFC 17: Redemption,Joe Pardo,Mike van Arsdale,Mike van Arsdale,1,11.01,15,7
May 15 1998,UFC 17: Redemption,Bob Gilstrap,Carlos Newton,Carlos Newton,1,0.52,37,7
May 15 1998,UFC 17: Redemption,Allan Goes,Dan Henderson,Dan Henderson,2,3.0,22,8
October 16 1998,UFC - Ultimate Brazil,John Lober,Frank Shamrock,Frank Shamrock,1,7.4,23,7
October 16 1998,UFC - Ultimate Brazil,Wanderlei Silva,Vitor Belfort,Vitor Belfort,1,0.44,31,2
October 16 1998,UFC - Ultimate Brazil,David Abbott,Pedro Rizzo,Pedro Rizzo,1,8.07,30,2
October 16 1998,UFC - Ultimate Brazil,Mikey Burnett,Pat Miletich,Pat Miletich,3,3.0,22,6
October 16 1998,UFC - Ultimate Brazil,Pete Williams,Tsuyoshi Kohsaka,Tsuyoshi Kohsaka,2,3.0,22,8
October 16 1998,UFC - Ultimate Brazil,Jeremy Horn,Ebenezer Fontes Braga,Ebenezer Fontes Braga,1,3.27,10,7
January 08 1999,UFC 18: The Road to the Heavyweight Title,Tsuyoshi Kohsaka,Bas Rutten,Bas Rutten,2,2.15,31,2
January 08 1999,UFC 18: The Road to the Heavyweight Title,Jorge Patino,Pat Miletich,Pat Miletich,3,3.0,22,8
January 08 1999,UFC 18: The Road to the Heavyweight Title,Mark Coleman,Pedro Rizzo,Pedro Rizzo,2,3.0,22,6
January 08 1999,UFC 18: The Road to the Heavyweight Title,Jerry Bohlander,Tito Ortiz,Tito Ortiz,2,2.31,22,2
January 08 1999,UFC 18: The Road to the Heavyweight Title,Townsend Saunders,Mikey Burnett,Mikey Burnett,2,3.0,22,8
January 08 1999,UFC 18: The Road to the Heavyweight Title,Darrel Gholar,Evan Tanner,Evan Tanner,1,7.57,32,7
January 08 1999,UFC 18: The Road to the Heavyweight Title,Frank Caracci,Laverne Clark,Laverne Clark,1,6.52,31,2
March 05 1999,UFC 19: Ultimate Young Guns,Guy Mezger,Tito Ortiz,Tito Ortiz,1,9.56,31,2
March 05 1999,UFC 19: Ultimate Young Guns,Andre Roberts,Gary Goodridge,Gary Goodridge,1,0.43,31,2
March 05 1999,UFC 19: Ultimate Young Guns,Chuck Liddell,Jeremy Horn,Jeremy Horn,1,12.0,2,7
March 05 1999,UFC 19: Ultimate Young Guns,Maurice Smith,Kevin Randleman,Kevin Randleman,2,3.0,22,8
March 05 1999,UFC 19: Ultimate Young Guns,Valeri Ignatov,Evan Tanner,Evan Tanner,1,2.58,6,2
March 05 1999,UFC 19: Ultimate Young Guns,Jason Godsey,Pete Williams,Pete Williams,1,1.56,20,7
March 05 1999,UFC 19: Ultimate Young Guns,Joey Roberts,Sione Latu,Sione Latu,1,10.01,22,2
July 16 1999,UFC 21: Return of the Champions,Marco Ruas,Maurice Smith,Maurice Smith,1,5.0,22,2
July 16 1999,UFC 21: Return of the Champions,Andre Pederneiras,Pat Miletich,Pat Miletich,2,1.34,22,2
July 16 1999,UFC 21: Return of the Champions,Daiju Takase,Jeremy Horn,Jeremy Horn,1,4.41,6,2
July 16 1999,UFC 21: Return of the Champions,Flavio Luiz Moura,Paul Jones,Paul Jones,1,4.2,32,7
July 16 1999,UFC 21: Return of the Champions,Tim Lajcik,Tsuyoshi Kohsaka,Tsuyoshi Kohsaka,2,5.0,22,2
July 16 1999,UFC 21: Return of the Champions,Royce Alger,Eugene Jackson,Eugene Jackson,2,1.19,30,2
July 16 1999,UFC 21: Return of the Champions,Ron Waterman,Andre Roberts,Andre Roberts,1,2.51,30,2
September 24 1999,UFC 22: Only One Can be Champion,Tito Ortiz,Frank Shamrock,Frank Shamrock,4,4.42,31,2
September 24 1999,UFC 22: Only One Can be Champion,Ron Waterman,Tim Lajcik,Tim Lajcik,3,5.0,22,8
September 24 1999,UFC 22: Only One Can be Champion,Jason Godsey,Jeremy Horn,Jeremy Horn,1,2.08,3,7
September 24 1999,UFC 22: Only One Can be Champion,Steve Judson,Brad Kohler,Brad Kohler,1,0.3,30,2
September 24 1999,UFC 22: Only One Can be Champion,Paul Jones,Chuck Liddell,Chuck Liddell,1,3.53,22,2
September 24 1999,UFC 22: Only One Can be Champion,Valeri Ignatov,Matt Hughes,Matt Hughes,3,5.0,22,8
September 24 1999,UFC 22: Only One Can be Champion,Lowell Anderson,John Lewis,John Lewis,3,0.13,22,2
September 24 1999,UFC 22: Only One Can be Champion,Alfonso Alcarez,Jens Pulver,Jens Pulver,2,5.0,22,3
November 19 1999,UFC 23: Ultimate Japan 2,Pete Williams,Kevin Randleman,Kevin Randleman,5,5.0,22,8
November 19 1999,UFC 23: Ultimate Japan 2,Tsuyoshi Kohsaka,Pedro Rizzo,Pedro Rizzo,3,1.17,30,2
November 19 1999,UFC 23: Ultimate Japan 2,Katsuhisa Fujii,Kenichi Yamamoto,Kenichi Yamamoto,2,4.15,20,7
November 19 1999,UFC 23: Ultimate Japan 2,Jason DeLucia,Joe Slick,Joe Slick,1,1.28,22,2
November 19 1999,UFC 23: Ultimate Japan 2,Keiichiro Yamamiya,Eugene Jackson,Eugene Jackson,3,3.12,30,2
November 19 1999,UFC 23: Ultimate Japan 2,Daiju Takase,Kenichi Yamamoto,Kenichi Yamamoto,3,5.0,22,8
November 19 1999,UFC 23: Ultimate Japan 2,Masutatsu Yano,Katsuhisa Fujii,Katsuhisa Fujii,2,3.12,31,2
April 14 2000,UFC 25: Ultimate Japan 3,Wanderlei Silva,Tito Ortiz,Tito Ortiz,5,5.0,22,8
April 14 2000,UFC 25: Ultimate Japan 3,Yoji Anjo,Murilo Bustamante,Murilo Bustamante,2,0.31,2,7
April 14 2000,UFC 25: Ultimate Japan 3,Eugene Jackson,Sanae Kikuta,Sanae Kikuta,1,4.38,3,7
April 14 2000,UFC 25: Ultimate Japan 3,Satoshi Honma,Ron Waterman,Ron Waterman,3,5.0,22,8
April 14 2000,UFC 25: Ultimate Japan 3,Joe Slick,Ikuhisa Minowa,Ikuhisa Minowa,3,1.54,22,2
April 14 2000,UFC 25: Ultimate Japan 3,Koji Oishi,Laverne Clark,Laverne Clark,3,5.0,22,3
June 09 2000,UFC 26: Ultimate Field Of Dreams,Pedro Rizzo,Kevin Randleman,Kevin Randleman,5,5.0,22,8
June 09 2000,UFC 26: Ultimate Field Of Dreams,David Dodd,Tyrone Roberts,Tyrone Roberts,3,5.0,22,8
June 09 2000,UFC 26: Ultimate Field Of Dreams,John Alessio,Pat Miletich,Pat Miletich,2,1.43,3,7
June 09 2000,UFC 26: Ultimate Field Of Dreams,Alex Andrade,Amaury Bitetti,Amaury Bitetti,2,0.43,22,1
June 09 2000,UFC 26: Ultimate Field Of Dreams,Marcelo Aguiar,Matt Hughes,Matt Hughes,1,4.34,22,2
June 09 2000,UFC 26: Ultimate Field Of Dreams,Joao Roque,Jens Pulver,Jens Pulver,3,5.0,22,8
September 22 2000,UFC 27: Ultimate Bad Boyz,Dan Severn,Pedro Rizzo,Pedro Rizzo,1,1.33,17,2
September 22 2000,UFC 27: Ultimate Bad Boyz,Bobby Hoffman,Maurice Smith,Maurice Smith,3,5.0,22,6
September 22 2000,UFC 27: Ultimate Bad Boyz,Eugene Jackson,Jeremy Horn,Jeremy Horn,1,4.32,3,7
September 22 2000,UFC 27: Ultimate Bad Boyz,Laverne Clark,Fabiano Iha,Fabiano Iha,1,1.1,3,7
September 22 2000,UFC 27: Ultimate Bad Boyz,Alexandre Dantas,Yuki Kondo,Yuki Kondo,3,2.28,7,2
September 22 2000,UFC 27: Ultimate Bad Boyz,Tedd Williams,Ian Freeman,Ian Freeman,3,5.0,22,8
September 22 2000,UFC 27: Ultimate Bad Boyz,Tim Lajcik,Jeff Monson,Jeff Monson,2,5.0,22,8
September 22 2000,UFC 27: Ultimate Bad Boyz,CJ Fernandes,Brad Gumm,Brad Gumm,2,5.0,22,8
November 17 2000,UFC 28: High Stakes,Kevin Randleman,Randy Couture,Randy Couture,3,4.13,31,2
November 17 2000,UFC 28: High Stakes,Maurice Smith,Renato Sobral,Renato Sobral,3,5.0,22,3
November 17 2000,UFC 28: High Stakes,Gan McGee,Josh Barnett,Josh Barnett,2,4.34,6,2
November 17 2000,UFC 28: High Stakes,Aaron Brink,Andrei Arlovski,Andrei Arlovski,1,0.55,3,7
November 17 2000,UFC 28: High Stakes,John Lewis,Jens Pulver,Jens Pulver,1,0.15,30,2
November 17 2000,UFC 28: High Stakes,Alex Stiebling,Mark Hughes,Mark Hughes,2,5.0,22,8
November 17 2000,UFC 28: High Stakes,Chris Lytle,Ben Earwood,Ben Earwood,2,5.0,22,8
December 16 2000,UFC 29: Defense of the Belts,Yuki Kondo,Tito Ortiz,Tito Ortiz,1,1.52,23,7
December 16 2000,UFC 29: Defense of the Belts,Kenichi Yamamoto,Pat Miletich,Pat Miletich,2,1.58,10,7
December 16 2000,UFC 29: Defense of the Belts,Yoji Anjo,Matt Lindland,Matt Lindland,1,2.58,31,2
December 16 2000,UFC 29: Defense of the Belts,Daiju Takase,Fabiano Iha,Fabiano Iha,1,2.24,31,2
December 16 2000,UFC 29: Defense of the Belts,Lance Gibson,Evan Tanner,Evan Tanner,1,4.58,31,2
December 16 2000,UFC 29: Defense of the Belts,Matt Hughes,Dennis Hallman,Dennis Hallman,1,0.2,3,7
December 16 2000,UFC 29: Defense of the Belts,Jeff Monson,Chuck Liddell,Chuck Liddell,3,5.0,22,8
February 23 2001,UFC 30: Battle on the Boardwalk,Evan Tanner,Tito Ortiz,Tito Ortiz,1,0.32,33,2
February 23 2001,UFC 30: Battle on the Boardwalk,Caol Uno,Jens Pulver,Jens Pulver,5,5.0,22,8
February 23 2001,UFC 30: Battle on the Boardwalk,Phil Johns,Fabiano Iha,Fabiano Iha,1,1.4,3,7
February 23 2001,UFC 30: Battle on the Boardwalk,Jeremy Horn,Elvis Sinosic,Elvis Sinosic,1,2.52,37,7
February 23 2001,UFC 30: Battle on the Boardwalk,Josh Barnett,Pedro Rizzo,Pedro Rizzo,2,4.21,30,2
February 23 2001,UFC 30: Battle on the Boardwalk,Mark Robinson,Bobby Hoffman,Bobby Hoffman,1,3.27,22,5
February 23 2001,UFC 30: Battle on the Boardwalk,Curtis Stout,Phil Baroni,Phil Baroni,2,5.0,22,8
February 23 2001,UFC 30: Battle on the Boardwalk,Tiki Ghosn,Sean Sherk,Sean Sherk,2,4.47,14,7
May 04 2001,UFC 31: Locked and Loaded,Pedro Rizzo,Randy Couture,Randy Couture,5,5.0,22,8
May 04 2001,UFC 31: Locked and Loaded,Pat Miletich,Carlos Newton,Carlos Newton,3,2.5,27,7
May 04 2001,UFC 31: Locked and Loaded,Kevin Randleman,Chuck Liddell,Chuck Liddell,1,1.18,30,2
May 04 2001,UFC 31: Locked and Loaded,Matt Serra,Shonie Carter,Shonie Carter,3,4.51,34,2
May 04 2001,UFC 31: Locked and Loaded,Pete Williams,Semmy Schilt,Semmy Schilt,2,1.28,30,2
May 04 2001,UFC 31: Locked and Loaded,Ricardo Almeida,Matt Lindland,Matt Lindland,3,4.21,22,1
May 04 2001,UFC 31: Locked and Loaded,Joey Gilbert,BJ Penn,BJ Penn,1,4.57,31,2
May 04 2001,UFC 31: Locked and Loaded,Steve Berger,Tony DeSouza,Tony DeSouza,3,5.0,22,8
June 29 2001,UFC 32: Showdown in the Meadowlands,Elvis Sinosic,Tito Ortiz,Tito Ortiz,1,3.32,6,2
June 29 2001,UFC 32: Showdown in the Meadowlands,Din Thomas,BJ Penn,BJ Penn,1,2.42,19,2
June 29 2001,UFC 32: Showdown in the Meadowlands,Semmy Schilt,Josh Barnett,Josh Barnett,1,4.21,3,7
June 29 2001,UFC 32: Showdown in the Meadowlands,Shonie Carter,Pat Miletich,Pat Miletich,2,2.42,16,2
June 29 2001,UFC 32: Showdown in the Meadowlands,Fabiano Iha,Caol Uno,Caol Uno,1,1.48,31,2
June 29 2001,UFC 32: Showdown in the Meadowlands,Yuki Kondo,Vladimir Matyushenko,Vladimir Matyushenko,3,5.0,22,8
June 29 2001,UFC 32: Showdown in the Meadowlands,Andrei Arlovski,Ricco Rodriguez,Ricco Rodriguez,3,1.23,31,2
June 29 2001,UFC 32: Showdown in the Meadowlands,Paul Rodriguez,Tony DeSouza,Tony DeSouza,1,1.05,10,7
September 28 2001,UFC 33: Victory in Vegas,Vladimir Matyushenko,Tito Ortiz,Tito Ortiz,5,5.0,22,8
September 28 2001,UFC 33: Victory in Vegas,Dennis Hallman,Jens Pulver,Jens Pulver,5,5.0,22,8
September 28 2001,UFC 33: Victory in Vegas,Murilo Bustamante,Chuck Liddell,Chuck Liddell,3,5.0,22,8
September 28 2001,UFC 33: Victory in Vegas,Yves Edwards,Matt Serra,Matt Serra,3,5.0,22,3
September 28 2001,UFC 33: Victory in Vegas,Gil Castillo,Dave Menne,Dave Menne,5,5.0,22,8
September 28 2001,UFC 33: Victory in Vegas,Tony DeSouza,Jutaro Nakao,Jutaro Nakao,2,0.15,30,2
September 28 2001,UFC 33: Victory in Vegas,Eugene Jackson,Ricardo Almeida,Ricardo Almeida,1,4.06,37,7
September 28 2001,UFC 33: Victory in Vegas,Fabiano Iha,Din Thomas,Din Thomas,3,5.0,22,8
November 02 2001,UFC 34: High Voltage,Pedro Rizzo,Randy Couture,Randy Couture,3,3.22,31,2
November 02 2001,UFC 34: High Voltage,Pete Williams,Ricco Rodriguez,Ricco Rodriguez,2,4.02,31,2
November 02 2001,UFC 34: High Voltage,Carlos Newton,Matt Hughes,Matt Hughes,2,1.27,33,2
November 02 2001,UFC 34: High Voltage,Caol Uno,BJ Penn,BJ Penn,1,0.11,31,2
November 02 2001,UFC 34: High Voltage,Bobby Hoffman,Josh Barnett,Josh Barnett,2,4.25,31,2
November 02 2001,UFC 34: High Voltage,Homer Moore,Evan Tanner,Evan Tanner,2,0.55,3,7
November 02 2001,UFC 34: High Voltage,Phil Baroni,Matt Lindland,Matt Lindland,3,5.0,22,3
November 02 2001,UFC 34: High Voltage,Roberto Traven,Frank Mir,Frank Mir,1,1.05,3,7
January 11 2002,UFC 35: Throwdown,BJ Penn,Jens Pulver,Jens Pulver,5,5.0,22,3
January 11 2002,UFC 35: Throwdown,Jeff Monson,Ricco Rodriguez,Ricco Rodriguez,3,3.0,31,2
January 11 2002,UFC 35: Throwdown,Dave Menne,Murilo Bustamante,Murilo Bustamante,2,0.44,30,2
January 11 2002,UFC 35: Throwdown,Amar Suloev,Chuck Liddell,Chuck Liddell,3,5.0,22,8
January 11 2002,UFC 35: Throwdown,Ricardo Almeida,Andrei Semenov,Andrei Semenov,2,2.01,30,2
January 11 2002,UFC 35: Throwdown,Renato Sobral,Kevin Randleman,Kevin Randleman,3,5.0,22,8
January 11 2002,UFC 35: Throwdown,Chris Brennan,Gil Castillo,Gil Castillo,3,5.0,22,8
January 11 2002,UFC 35: Throwdown,Keith Rockel,Eugene Jackson,Eugene Jackson,2,1.14,10,7
March 22 2002,UFC 36: Worlds Collide,Randy Couture,Josh Barnett,Josh Barnett,2,4.35,31,2
March 22 2002,UFC 36: Worlds Collide,Andrei Arlovski,Pedro Rizzo,Pedro Rizzo,3,1.45,30,2
March 22 2002,UFC 36: Worlds Collide,Hayato Sakurai,Matt Hughes,Matt Hughes,4,3.01,31,2
March 22 2002,UFC 36: Worlds Collide,Pat Miletich,Matt Lindland,Matt Lindland,1,3.09,31,2
March 22 2002,UFC 36: Worlds Collide,Elvis Sinosic,Evan Tanner,Evan Tanner,1,2.06,22,2
March 22 2002,UFC 36: Worlds Collide,Pete Williams,Frank Mir,Frank Mir,1,0.46,28,7
March 22 2002,UFC 36: Worlds Collide,Kelly Dullanty,Matt Serra,Matt Serra,1,2.58,37,7
March 22 2002,UFC 36: Worlds Collide,Jutaro Nakao,Sean Sherk,Sean Sherk,3,5.0,22,8
May 10 2002,UFC 37: High Impact,Matt Lindland,Murilo Bustamante,Murilo Bustamante,3,1.33,10,7
